57.6511903238904,11.9184989801051,Järnbrott 134:10,112091-5,222
57.6507683510667,11.9188868502155,Järnbrott 134:11,112092-0,222
57.6503545308497,11.9192404892697,Järnbrott 134:18,112093-6,222
57.6519710328686,11.916236407953,Järnbrott 134:14,112094-1,75
57.6534395989609,11.9163799892476,Järnbrott 134:14,112095-7,75
57.652953202889,11.916337451168,Järnbrott 134:14,112096-2,75
57.6524582454727,11.9163124070356,Järnbrott 134:14,112097-8,75
57.6502268898434,11.9173233229337,Järnbrott 134:15,112098-3,42
57.6502338098863,11.9168700764909,Järnbrott 134:15,112099-9,85
57.6502403200982,11.9164000994194,Järnbrott 134:15,112100-2,86
57.6519649734901,11.9189362405649,Järnbrott 136:1,112101-8,130
57.651600079311,11.9194533993245,Järnbrott 136:2,112102-3,128
57.6512433369865,11.9199363250284,Järnbrott 136:3,112103-9,128
57.6508874080556,11.9204527029358,Järnbrott 136:4,112104-4,137
57.6505139453421,11.9209873219654,Järnbrott 136:8,112106-5,137
57.6596281908411,11.9165755631157,Järnbrott 138:1,112107-0,130
57.659673038485,11.9165717549078,Järnbrott 138:1,112108-6,47
57.6594162075369,11.9174655720677,Järnbrott 138:2,112109-1,50
57.6593713598535,11.917469379135,Järnbrott 138:2,112110-7,133
57.6590708986335,11.9184171924007,Järnbrott 138:3,112111-2,47
57.6590350204527,11.9184202370756,Järnbrott 138:3,112112-8,130
57.6585045868834,11.9180460253936,Järnbrott 138:4,112113-3,130
57.6584597391691,11.918049831611,Järnbrott 138:4,112114-9,47
57.6579044279758,11.9173926746707,Järnbrott 138:5,112115-4,133
57.6578595802847,11.9173964816061,Järnbrott 138:5,112117-5,47
57.6573413685542,11.9167865005408,Järnbrott 138:6,112118-0,130
57.6572965208846,11.9167903081414,Järnbrott 138:6,112119-6,47
57.6576157259713,11.9158744729055,Järnbrott 138:7,112120-1,100
57.6575708783422,11.9158782816716,Järnbrott 138:7,112121-7,67
57.6581249724709,11.9164852069016,Järnbrott 138:8,112122-2,100
57.6581698201216,11.916481398803,Järnbrott 138:8,112123-8,67
57.6587483711469,11.9169856519418,Järnbrott 138:9,112124-3,67
57.658750411947,11.9170693241284,Järnbrott 138:9,112125-9,100
57.6591299556314,11.9160477144795,Järnbrott 138:10,112126-4,133
57.6590761384806,11.9160522850078,Järnbrott 138:10,112128-5,133
57.6567603256932,11.9150751719702,Järnbrott 140:1,112129-0,114
57.6565536183152,11.9150759627629,Järnbrott 140:1,112130-6,111
57.6563460941122,11.9150432869063,Järnbrott 140:1,112131-1,132
57.6557438778694,11.9143063588801,Järnbrott 140:2,112132-7,132
57.6559424327183,11.9143397921793,Järnbrott 140:2,112133-2,111
57.6561389450316,11.9142895598393,Järnbrott 140:2,112134-8,114
57.655492285599,11.9135731927535,Järnbrott 140:3,112135-3,114
57.6553124868069,11.9135717050577,Järnbrott 140:3,112136-9,111
57.6551237185007,11.913570979596,Järnbrott 140:3,112137-4,132
57.6548990306283,11.9128355438085,Järnbrott 140:4,112139-5,114
57.6546654148233,11.9128386341969,Järnbrott 140:4,112140-0,111
57.6545219027512,11.9128508328063,Järnbrott 140:4,112141-6,132
57.6543061803323,11.9121146510894,Järnbrott 140:6,112142-1,114
57.6540362777853,11.9121040640477,Järnbrott 140:6,112143-7,111
57.6538654485113,11.9121018208637,Järnbrott 140:6,112144-2,137
57.6523374295239,11.9132041615052,Järnbrott 142:16,112145-8,290
57.6527291832981,11.9123157853741,Järnbrott 142:16,112146-3,280
57.6519780984873,11.911004821002,Järnbrott 142:16,112147-9,300
57.6518639746057,11.9114839729033,Järnbrott 142:16,112148-4,300
57.6519410699529,11.9120642268239,Järnbrott 142:16,112150-5,300
57.6514485648829,11.912139627161,Järnbrott 142:16,112151-0,286
57.6501997599754,11.9121619574097,Järnbrott 142:16,112152-6,368
57.6517812989681,11.9128825726747,Järnbrott 142:4,112153-1,365
57.6517601509421,11.9138567913964,Järnbrott 142:5,112154-7,365
57.651758159696,11.9148796791143,Järnbrott 142:6,112155-2,365
57.6527471764187,11.9079047022627,Järnbrott 184:1,112156-8,365
57.6527423691282,11.9088104956459,Järnbrott 184:2,112157-3,365
57.6527200254819,11.9097345468172,Järnbrott 184:3,112158-9,365
57.6527066445581,11.9106578341845,Järnbrott 184:4,112159-4,365
57.6671981359645,11.9310618079078,Järnbrott 143:1,112161-5,300
57.6659815152591,11.9312988346968,Järnbrott 143:1,112162-0,122
57.6660623299619,11.9301850266041,Järnbrott 143:5,112167-8,41
57.6658092008359,11.9293845898951,Järnbrott 143:5,112168-3,42
57.6655147757945,11.9302145546871,Järnbrott 143:5,112169-9,40
57.6666470601719,11.9290956763688,Järnbrott 143:1,112172-5,140
57.6674473081016,11.9346637116581,Järnbrott 144:1,112173-0,212
57.666881813006,11.9346946888287,Järnbrott 144:2,112174-6,220
57.66652996653,11.9346405348542,Järnbrott 144:8,112175-1,125
57.66652996653,11.9346405348542,Järnbrott 144:8,112176-7,90
57.6659885393166,11.9345520727051,Järnbrott 144:4,112177-2,90
57.6659885393166,11.9345520727051,Järnbrott 144:4,112178-8,140
57.665628980649,11.934179901456,Järnbrott 144:5,112179-3,170
57.665181268851,11.9346202359913,Järnbrott 144:6,112180-9,180
57.6651325141395,11.9329807037239,Järnbrott 144:7,112181-4,195
57.6646779039479,11.9331365104684,Järnbrott 145:1,112183-5,98
57.6647403560992,11.9323765060172,Järnbrott 145:1,112184-0,79
57.6647636427894,11.9318546136075,Järnbrott 145:1,112185-6,62
57.664127506146,11.9330488320667,Järnbrott 145:3,112186-1,257
57.6640004735868,11.9311476217065,Järnbrott 145:4,112187-7,150
57.6629354915205,11.931707223636,Järnbrott 145:6,112188-2,186
57.6625567349595,11.9316553772599,Järnbrott 145:7,112189-8,152
57.6619981790853,11.9316019557095,Järnbrott 145:8,112190-3,152
57.6615028485913,11.9311910169334,Järnbrott 145:9,112191-9,276
57.6606062248428,11.9320214379163,Järnbrott 145:10,112192-4,300
57.6635863310624,11.9344530148885,Järnbrott 146:1,112194-5,224
57.6630424682417,11.9342641411114,Järnbrott 146:2,112195-0,224
57.6623636142218,11.9344388549323,Järnbrott 146:3,112196-6,224
57.6623636142218,11.9344388549323,Järnbrott 146:3,112197-1,224
57.6615596307876,11.9342719498621,Järnbrott 146:4,112198-7,204
57.6613700499336,11.9342376459453,Järnbrott 146:5,112199-2,218
57.6626648977539,11.9301871765444,Järnbrott 147:6,112200-6,138
57.6631704489985,11.9302786005402,Järnbrott 147:6,112201-1,138
57.6635328923513,11.9303988973131,Järnbrott 147:6,112202-7,138
57.6606231268143,11.9297560784538,Järnbrott 147:2,112203-2,138
57.6614075501389,11.9298574530844,Järnbrott 147:2,112204-8,140
57.6617887460763,11.930009695684,Järnbrott 147:2,112205-3,138
57.6622934845667,11.9300676428629,Järnbrott 147:2,112206-9,138
57.6615356166209,11.9292093534255,Järnbrott 147:3,112207-4,50
57.6611874522104,11.9289369355676,Järnbrott 147:3,112209-5,138
57.6606790537968,11.9287283857614,Järnbrott 147:3,112210-0,124
57.660773738561,11.9270769217936,Järnbrott 147:4,112211-6,140
57.6615691671959,11.927261159186,Järnbrott 147:4,112212-1,136
57.6619295791032,11.9272977406611,Järnbrott 147:4,112213-7,122
57.6617143627065,11.9262091073919,Järnbrott 147:5,112214-2,138
57.6613523227154,11.9261055937588,Järnbrott 147:5,112215-8,140
57.6625114200993,11.926460275074,Järnbrott 147:5,112216-3,140
57.6608365783804,11.9259647844068,Järnbrott 147:5,112217-9,140
57.6663303653575,11.9275290766876,Järnbrott 152:1,112218-4,300
57.6666823009196,11.9257381580116,Järnbrott 152:1,112220-5,170
57.6666823009196,11.9257381580116,Järnbrott 152:1,112221-0,120
57.6663303653575,11.9275290766876,Järnbrott 152:1,112222-6,270
57.6653841514021,11.9259487190329,Järnbrott 153:1,112223-1,72
57.6653841514021,11.9259487190329,Järnbrott 153:1,112224-7,72
57.6648382419743,11.9256762777351,Järnbrott 153:1,112225-2,97
57.6686104446285,11.9214988778528,Järnbrott 154:1,112226-8,151
57.6677803544142,11.9202609615322,Järnbrott 154:1,112227-3,145
57.6685851684093,11.9204610576778,Järnbrott 154:1,112228-9,144
57.667313936883,11.9214075509525,Järnbrott 154:1,112229-4,144
57.6671720478528,11.9222246855792,Järnbrott 154:1,112231-5,160
57.6672013940218,11.9186327811883,Järnbrott 155:1,112232-0,131
57.6665682335914,11.9192064776097,Järnbrott 155:1,112233-6,141
57.6660732838885,11.9199193788449,Järnbrott 155:1,112234-1,137
57.6658649479592,11.9205911765043,Järnbrott 155:1,112235-7,137
57.668092200828,11.9171985195806,Järnbrott 155:3,112236-2,175
57.6659619518535,11.923467799253,Järnbrott 156:1,112237-8,150
57.6663566270219,11.9226963592731,Järnbrott 156:1,112238-3,150
57.6658192776267,11.9220374706841,Järnbrott 156:1,112239-9,144
57.6661242483629,11.9212736252756,Järnbrott 156:1,112240-4,144
57.6642875123017,11.9185614332573,Järnbrott 158:2,112242-5,245
57.6639185472542,11.919280378782,Järnbrott 158:2,112243-0,120
57.6635418219939,11.9189433765159,Järnbrott 158:2,112244-6,110
57.6642948663105,11.9199696266459,Järnbrott 158:2,112245-1,160
57.6637876796491,11.9201803675291,Järnbrott 158:2,112246-7,85
57.6632972071283,11.9199704052931,Järnbrott 158:2,112247-2,110
57.6649084661961,11.9211754637403,Järnbrott 159:1,112248-8,210
57.6649084661961,11.9211754637403,Järnbrott 159:1,112249-3,225
57.6643584492895,11.9229495866082,Järnbrott 159:2,112250-9,175
57.6631112542851,11.9237764425139,Järnbrott 159:3,112251-4,210
57.6631194319748,11.9226353170416,Järnbrott 159:3,112253-5,220
57.6636466084875,11.9217688389926,Järnbrott 159:3,112254-0,185
57.6485100645025,11.9099585659406,Järnbrott 164:3,112255-6,400
57.649282667642,11.9099431408006,Järnbrott 164:2,112256-1,175
57.6479340290805,11.9106613640837,Järnbrott 164:5,112257-7,200
57.6479340290805,11.9106613640837,Järnbrott 164:5,112258-2,200
57.6469914140583,11.9107079931073,Järnbrott 164:6,112259-8,200
57.6469914140583,11.9107079931073,Järnbrott 164:6,112260-3,200
57.6463814881976,11.9107598567964,Järnbrott 164:7,112261-9,200
57.6463814319518,11.9100222710359,Järnbrott 164:8,112262-4,200
57.6497170614977,11.907492033222,Järnbrott 164:10,112264-5,200
57.6496517025171,11.9062905205842,Järnbrott 164:11,112265-0,200
57.6496517025171,11.9062905205842,Järnbrott 164:11,112266-6,200
57.6497241513769,11.9052113906816,Järnbrott 164:12,112267-1,400
57.6482260830267,11.9075351357224,Järnbrott 164:13,112268-7,200
57.6485582871629,11.9067859848901,Järnbrott 164:14,112269-2,400
57.6477673365978,11.9067862745031,Järnbrott 164:15,112270-8,100
57.6473909079523,11.9057286706981,Järnbrott 164:15,112271-3,200
57.6469144936237,11.907562962886,Järnbrott 164:16,112272-9,175
57.6470399911176,11.9068146754949,Järnbrott 164:17,112273-4,200
57.6461697479341,11.9050447987314,Järnbrott 164:21,112275-5,300
57.6455686593851,11.9039896395684,Järnbrott 164:22,112276-0,270
57.6455686593851,11.9039896395684,Järnbrott 164:22,112277-6,55
57.6456609794763,11.9095974153804,Järnbrott 164:24,112278-1,197
57.644245002456,11.9053596156608,Järnbrott 164:24,112279-7,200
57.6442699862924,11.9063799988184,Järnbrott 164:24,112280-2,200
57.6450674889795,11.9066473505718,Järnbrott 164:24,112281-8,200
57.6458701497034,11.9211126716032,Järnbrott 171:1,112282-3,226
57.6331839432115,11.936849849421,Askim 2:136,112289-1,86
57.6326371946304,11.9369126791651,Askim 2:136,112290-7,86
57.632125919512,11.9369557610218,Askim 2:136,112291-2,86
57.6315971102474,11.9370170752518,Askim 2:136,112292-8,86
57.6309335922128,11.9352298080817,Askim 2:136,112293-3,53
57.6311086902237,11.9368906662814,Askim 2:136,112294-9,55
57.6309546819597,11.936099348967,Askim 2:136,112295-4,55
57.6309283635491,11.9346437845158,Askim 2:133,112297-5,57
57.63074337398,11.9336875325056,Askim 2:133,112298-0,80
57.6312632115197,11.9336269283677,Askim 2:133,112299-6,84
57.6317830489767,11.9335663222461,Askim 2:133,112301-5,84
57.6322767889416,11.9335414291713,Askim 2:133,112302-0,84
57.6328039724723,11.9334131719204,Askim 2:133,112303-6,84
57.6330010447501,11.935608481482,Askim 2:136,112304-1,84
57.6324812061359,11.9356690610565,Askim 2:136,112305-7,84
57.6319699315991,11.9357121601286,Askim 2:136,112306-2,84
57.6314509039463,11.935806180355,Askim 2:136,112307-8,85
57.6329482165329,11.9341718281078,Askim 2:133,112308-3,85
57.6324373485191,11.934231671598,Askim 2:133,112309-9,85
57.6319358558993,11.9343074790784,Askim 2:133,112310-4,86
57.6313801391218,11.9343711006459,Askim 2:133,112312-5,83
57.6418323226936,11.9462110455323,Kobbegården 209:1,112313-0,75
57.616248235189,11.9382426969118,Hovås 3:264,112314-6,56
57.6387266985552,11.9400698181602,Kobbegården 6:739,112316-7,185
57.6388537122393,11.9412323058674,Kobbegården 6:739,112317-2,185
57.6380713962416,11.9430746421226,Kobbegården 6:739,112319-3,185
57.6371568829647,11.9431683210353,Kobbegården 6:739,112320-9,185
57.640902068921,11.9434231474136,Kobbegården 6:4,112321-4,200
57.6405729846195,11.949518127355,Kobbegården 6:8,112323-5,130
57.6393577548414,11.9505586887934,Kobbegården 6:9,112324-0,69
57.640071558767,11.9525770604335,Kobbegården 171:1,112325-6,200
57.6393616335399,11.9529550295254,Kobbegården 171:1,112326-1,200
57.6434078086735,11.9359209602338,Askim 70:2,112327-7,100
57.6428496583756,11.9358842186654,Askim 70:2,112328-2,100
57.6422923192272,11.9358809322561,Askim 229:2,112329-8,110
57.641724387937,11.9358114944171,Askim 229:2,112330-3,170
57.6433247820017,11.934721108985,Askim 70:3,112331-9,150
57.6430144496991,11.9352669011758,Askim 70:3,112332-4,65
57.6427584733268,11.9347185972892,Askim 70:3,112334-5,150
57.642456704962,11.9352468970786,Askim 70:3,112335-0,60
57.6421999170631,11.9346651474189,Askim 229:2,112336-6,160
57.6419168996072,11.9352253802641,Askim 229:2,112337-1,70
57.6416327968013,11.9346291824037,Askim 229:2,112338-7,155
57.6413587491121,11.9351886501181,Askim 229:2,112339-2,67
57.6410742404434,11.9345757349792,Askim 229:2,112340-8,175
57.6408043801408,11.9341962429161,Askim 229:2,112341-3,67
57.6407916288627,11.9351526773173,Askim 229:2,112342-9,67
57.6405058594831,11.9348583285844,Askim 229:2,112343-4,130
57.6336903528359,11.9366060856833,Askim 243:20,112345-5,230
57.6424145960049,11.9390720501517,Kobbegården 257:2,112346-0,117
57.6435456489098,11.9386415312756,Kobbegården 257:1,112347-6,80
57.6435815278588,11.9386385083667,Kobbegården 257:1,112348-1,80
57.6431191536612,11.9388450814723,Kobbegården 257:1,112349-7,80
57.6431729720985,11.938840547482,Kobbegården 257:1,112350-2,85
57.6426836882716,11.9390493823341,Kobbegården 257:2,112351-8,75
57.6427285369811,11.9390456043253,Kobbegården 257:2,112352-3,80
57.6432482360027,11.9371245042545,Kobbegården 257:3,112353-9,75
57.6428984167131,11.937153991494,Kobbegården 257:3,112354-4,75
57.6425551345452,11.9370823581861,Kobbegården 257:3,112356-5,75
57.6422236601131,11.9371270600613,Kobbegården 257:3,112357-0,75
57.6137531825526,11.9372803272487,Hovås 2:251,112358-6,75
57.6291917398444,11.9279037635349,Hult 1:23,112359-1,172
57.6307906631406,11.9397157216329,Askim 30:7,112360-7,120
57.6310051274004,11.9396641552808,Askim 30:7,112361-2,120
57.6366648691049,11.9402936840167,Askim 231:5,112362-8,110
57.6198834775668,11.9402650534843,Hovås 259:1,112363-3,152
57.5911162605641,11.9393019407756,Skintebo 1:93,112364-9,94
57.5905556920525,11.9454749805626,Skintebo 291:1,112365-4,200
57.5905198125718,11.9454779905704,Skintebo 291:1,112367-5,200
57.5664340489744,11.9455734539212,Lindås 400:2,112368-0,208
57.6336341504459,11.9361416160593,Askim 243:19,112369-6,130
57.7262076162587,12.0149856634973,Bagaregården 16:7,112373-8,175
57.7262060342683,12.0149185951648,Bagaregården 16:7,112378-5,180
57.7261627650037,12.0149893597469,Bagaregården 16:7,112379-0,150
57.7248626053931,12.0109303344355,Bagaregården 17:23,112380-6,150
57.7263537266204,12.0089929060331,Bagaregården 17:26,112382-7,133
57.7209096289257,12.0151870402492,Bagaregården 58:2,112426-5,135
57.720002333338,12.013682889787,Bagaregården 58:2,112427-0,120
57.7206828852615,12.0135764008814,Bagaregården 58:2,112428-6,80
57.759453361868,12.0680852843145,Bergsjön 14:2,112429-1,115
57.759453361868,12.0680852843145,Bergsjön 14:2,112430-7,115
57.7507882434323,12.0672575879325,Bergsjön 9:1,112431-2,161
57.7556681414412,12.0684088403864,Bergsjön 7:1,112432-8,200
57.756354606529,12.0681682706596,Bergsjön 7:1,112433-3,145
57.7551966168733,12.0682284793769,Bergsjön 7:1,112434-9,200
57.7584689948531,12.0589676135662,Bergsjön 19:1,112435-4,160
57.7584104886596,12.059157327763,Bergsjön 19:1,112437-5,178
57.7583383282333,12.0595331086771,Bergsjön 19:1,112438-0,200
57.7505052072503,12.0701719510226,Bergsjön 9:6,112439-6,240
57.7483084310196,12.0715600815074,Bergsjön 9:6,112440-1,150
57.7488548213374,12.0718688753038,Bergsjön 9:6,112441-7,234
57.7491616279796,12.0695915150014,Bergsjön 9:6,112442-2,300
57.7483932182479,12.0701748323038,Bergsjön 9:6,112443-8,300
57.7496672022396,12.0685251529123,Bergsjön 9:6,112444-3,300
57.7503283445634,12.0679672803752,Bergsjön 9:6,112445-9,300
57.7610177814308,12.0677230687601,Bergsjön 14:1,112446-4,250
57.7610177814308,12.0677230687601,Bergsjön 14:1,112448-5,135
57.758938658629,12.0664287300977,Bergsjön 14:5,112449-0,310
57.76039552213,12.0645281705529,Bergsjön 14:5,112450-6,196
57.7599532389702,12.0644463555044,Bergsjön 14:5,112451-1,178
57.7610223178749,12.0640401020231,Bergsjön 14:6,112452-7,168
57.7606528245688,12.0663233486006,Bergsjön 14:7,112453-2,300
57.7607055335003,12.0654951206303,Bergsjön 14:7,112454-8,162
57.7632428367738,12.0613541924553,Bergsjön 17:5,112455-3,150
57.762824347519,12.0611359465485,Bergsjön 17:6,112456-9,150
57.7623879056147,12.061305936556,Bergsjön 17:2,112457-4,150
57.7619421150166,12.0610730982655,Bergsjön 17:2,112459-5,150
57.76149748157,12.0612773815892,Bergsjön 17:3,112460-0,150
57.7610247791969,12.0610467355302,Bergsjön 17:3,112461-6,150
57.7605594778868,12.0611349853347,Bergsjön 17:8,112462-1,140
57.7601234366771,12.0609349983251,Bergsjön 17:7,112463-7,140
57.7596788032625,12.061139272348,Bergsjön 17:7,112464-2,140
57.7533413446992,12.0591490352517,Bergsjön 21:1,112465-8,34
57.7527731454357,12.0664242479234,Bergsjön 34:1,112466-3,285
57.7523632732095,12.0658018285226,Bergsjön 34:1,112467-9,285
57.7509166951988,12.0654316093813,Bergsjön 34:1,112468-4,285
57.750494686921,12.0654490205565,Bergsjön 34:1,112470-5,285
57.7573500265055,12.0576125864241,Bergsjön 20:11,112471-0,300
57.7562181768275,12.056863969878,Bergsjön 20:11,112472-6,300
57.759655211401,12.0787631604683,Bergsjön 44:1,112473-1,38
57.7568496036754,12.059670920653,Bergsjön 767:268,112474-7,200
57.7579707908849,12.0510718261255,Bergsjön 38:2,112475-2,298
57.7571883835569,12.0506648139943,Bergsjön 38:3,112476-8,178
57.7571883835569,12.0506648139943,Bergsjön 38:3,112477-3,178
57.7578803401229,12.0518190218135,Bergsjön 38:4,112478-9,258
57.7571065147455,12.0513944813493,Bergsjön 38:5,112479-4,170
57.7571065147455,12.0513944813493,Bergsjön 38:5,112481-5,170
57.7577290706365,12.0534286862393,Bergsjön 38:8,112482-0,254
57.7570106357799,12.05306685626,Bergsjön 38:9,112483-6,254
57.7574287791558,12.0544283517892,Bergsjön 39:7,112484-1,400
57.7574568768299,12.0552499468708,Bergsjön 39:8,112485-7,225
57.7567907258971,12.0559767126977,Bergsjön 39:9,112486-2,182
57.7562357187193,12.0556856079047,Bergsjön 39:9,112487-8,258
57.7561335177839,12.0547691926488,Bergsjön 39:10,112488-3,240
57.7554285904527,12.0728164140523,Bergsjön 4:1,112489-9,120
57.7541461935133,12.0756605599018,Bergsjön 6:2,112490-4,257
57.7543154740886,12.0755964414129,Bergsjön 6:2,112492-5,242
57.753424100397,12.0766940100429,Bergsjön 6:3,112493-0,211
57.7520697472424,12.0686499363564,Bergsjön 8:1,112494-6,60
57.7498895986021,12.0715329948254,Bergsjön 9:6,112495-1,240
57.75306255879,12.0738820315096,Bergsjön 10:2,112496-7,187
57.7522321100367,12.0745039607866,Bergsjön 10:3,112497-2,208
57.7522321100367,12.0745039607866,Bergsjön 10:3,112498-8,200
57.7526171777086,12.0736658740497,Bergsjön 10:4,112499-3,242
57.7526051537113,12.0731456881571,Bergsjön 10:5,112500-7,246
57.7505190403361,12.0750459030758,Bergsjön 12:2,112501-2,232
57.7506984543716,12.0750314015852,Bergsjön 12:2,112502-8,197
57.7506174376159,12.0742478505374,Bergsjön 12:3,112503-3,242
57.7505336507377,12.0737334962746,Bergsjön 12:4,112504-9,240
57.7496664904544,12.0747113653594,Bergsjön 12:5,112505-4,199
57.7613754365722,12.0548636857754,Bergsjön 15:2,112507-5,126
57.760654272665,12.0543843076103,Bergsjön 15:2,112508-0,120
57.7601363155124,12.0541406262342,Bergsjön 15:2,112509-6,240
57.760908586051,12.0552716377238,Bergsjön 15:3,112510-1,299
57.7601511511531,12.0547783952903,Bergsjön 15:3,112511-7,49
57.7604998499204,12.0558598174843,Bergsjön 15:4,112512-2,105
57.7604998499204,12.0558598174843,Bergsjön 15:4,112513-8,125
57.7604249715795,12.0565048933665,Bergsjön 15:5,112514-3,238
57.7599709867082,12.0570799169004,Bergsjön 15:6,112515-9,214
57.7586499748333,12.0566997615074,Bergsjön 15:7,112518-5,206
57.758904265233,12.0560401175721,Bergsjön 15:7,112519-0,206
57.7623193068326,12.0556444598353,Bergsjön 15:12,112520-6,189
57.7620228673129,12.0544914660745,Bergsjön 15:14,112521-1,178
57.7610091786588,12.0538004926109,Bergsjön 15:16,112522-7,117
57.7604202118232,12.0528227270324,Bergsjön 15:17,112523-2,157
57.7608430110094,12.0532254833988,Bergsjön 15:17,112524-8,157
57.7613621289034,12.0531327464207,Bergsjön 15:20,112525-3,193
57.7630217521795,12.0572521135972,Bergsjön 16:2,112526-9,300
57.7631711165707,12.0594261154728,Bergsjön 16:2,112527-4,362
57.7625201778798,12.0584868753596,Bergsjön 16:3,112529-5,356
57.7578468331361,12.0526960872606,Bergsjön 38:6,112530-0,299
57.7571650597189,12.0523649112298,Bergsjön 38:7,112531-6,286
57.7608638662082,12.0703923827427,Bergsjön 2:9,112532-1,92
57.7603095447866,12.0712948481683,Bergsjön 2:9,112533-7,101
57.7613034280331,12.0703567830865,Bergsjön 2:9,112534-2,92
57.7594324447006,12.0706764523812,Bergsjön 2:4,112535-8,92
57.7598228001357,12.0712333653214,Bergsjön 2:4,112536-3,92
57.7595613302118,12.0688668304854,Bergsjön 2:45,112537-9,87
57.7591124097146,12.0688863895319,Bergsjön 2:45,112538-4,87
57.7607903076576,12.0687672473738,Bergsjön 2:45,112540-5,95
57.7607454544722,12.0687708819365,Bergsjön 2:45,112541-0,95
57.7616700982866,12.0698898753911,Bergsjön 2:45,112542-6,92
57.7614810466526,12.0687112737447,Bergsjön 2:45,112543-1,95
57.7581032749978,12.0703300961169,Bergsjön 2:44,112544-7,82
57.758411423015,12.0700529276031,Bergsjön 2:44,112545-2,82
57.758733589736,12.0699932063513,Bergsjön 2:44,112546-8,82
57.7590604165388,12.0701348814713,Bergsjön 2:44,112547-3,82
57.7577646372341,12.0712318456017,Bergsjön 2:44,112548-9,144
57.7578980743109,12.0707838782908,Bergsjön 2:44,112549-4,82
57.7577169799183,12.0718914475946,Bergsjön 2:44,112551-5,288
57.7580733692143,12.0690378303364,Bergsjön 2:13,112553-6,144
57.757632642275,12.0690230942065,Bergsjön 2:13,112554-1,122
57.7572699067595,12.0727683182149,Bergsjön 2:15,112555-7,121
57.756817927582,12.0722668549134,Bergsjön 2:16,112556-2,147
57.7568195692983,12.0715605539335,Bergsjön 2:17,112557-8,147
57.7568028775285,12.0708389234916,Bergsjön 2:18,112558-3,147
57.7567869582961,12.0701508579994,Bergsjön 2:19,112559-9,147
57.756761287857,12.0694299557531,Bergsjön 2:20,112560-4,147
57.7562870455305,12.0691321035845,Bergsjön 2:38,112562-5,200
57.7562893762043,12.0692327945685,Bergsjön 2:38,112563-0,100
57.7551813849396,12.0722311543037,Bergsjön 2:25,112564-6,120
57.7554330410093,12.071454210652,Bergsjön 2:26,112565-1,120
57.75515969373,12.0709047017121,Bergsjön 2:27,112566-7,120
57.7553937885857,12.070145983849,Bergsjön 2:28,112567-2,120
57.7551294063762,12.0695957590116,Bergsjön 2:29,112568-8,120
57.7546705343158,12.0715159273887,Bergsjön 2:30,112569-3,120
57.7544151287052,12.0709649769879,Bergsjön 2:31,112570-9,120
57.7546578064463,12.0701887677939,Bergsjön 2:32,112571-4,120
57.7543747064312,12.0696064447897,Bergsjön 2:33,112573-5,120
57.7538871064457,12.0702847971475,Bergsjön 2:34,112574-0,120
57.7536320840012,12.0697506479659,Bergsjön 2:35,112575-6,120
57.7533883623874,12.0361126515332,Kortedala 51:15,112577-7,130
57.7533524808505,12.036115590707,Kortedala 51:15,112578-2,133
57.7533899336192,12.0361797714885,Kortedala 51:15,112579-8,133
57.7624960168806,12.0435559633181,Kortedala 104:2,112580-3,200
57.7625303311244,12.0434858931297,Kortedala 104:2,112581-9,200
57.7647655958956,12.0406796558765,Kortedala 123:3,112584-5,144
57.7648134813595,12.0400366746117,Kortedala 123:3,112585-0,153
57.7563461968351,12.0246556848626,Kortedala 139:1,112586-6,193
57.7492152449746,12.0287049140007,Kortedala 18:4,112587-1,92
57.7492600966241,12.028701231443,Kortedala 18:4,112588-7,120
57.7523803071119,12.0306809799682,Kortedala 21:4,112589-2,133
57.7446004145276,12.0319747533682,Kortedala 1:1,112590-8,43
57.744899264953,12.0324544947284,Kortedala 1:1,112591-3,43
57.7453555738119,12.0323666571055,Kortedala 1:1,112592-9,43
57.7458220360433,12.0304122211964,Kortedala 2:1,112593-4,20
57.7457358742675,12.0305705682998,Kortedala 2:1,112595-5,33
57.7453303997218,12.0312929805482,Kortedala 2:1,112596-0,68
57.7457391800491,12.0314779637749,Kortedala 2:1,112597-6,91
57.745335275982,12.0303513070537,Kortedala 2:1,112598-1,64
57.7448818032228,12.0309431848135,Kortedala 2:1,112599-7,100
57.7448391519771,12.0302743543905,Kortedala 2:1,112600-0,38
57.7465873506563,12.0308536989277,Kortedala 2:2,112601-6,97
57.7461416659069,12.0313945260304,Kortedala 2:2,112602-1,97
57.7468781757111,12.0302247098887,Kortedala 2:3,112603-7,97
57.7472656355826,12.0310333839279,Kortedala 5:1,112604-2,70
57.7472656355826,12.0310333839279,Kortedala 5:1,112605-8,70
57.7468223104531,12.031674880516,Kortedala 6:1,112606-3,49
57.7461839935546,12.032433202556,Kortedala 6:1,112607-9,50
57.7468223104531,12.031674880516,Kortedala 6:1,112608-4,49
57.7463695166968,12.0338299404001,Kortedala 8:1,112610-5,70
57.7458795413729,12.0332481737398,Kortedala 8:1,112611-0,48
57.7495683544362,12.035332846137,Kortedala 8:1,112612-6,48
57.7488747493912,12.0344987329842,Kortedala 8:1,112613-1,48
57.7486552733263,12.0351050665828,Kortedala 8:1,112614-7,66
57.7492176568085,12.0349413201389,Kortedala 8:1,112615-2,49
57.7479207452587,12.0344424280673,Kortedala 9:1,112616-8,48
57.7472463253901,12.0340438386136,Kortedala 9:1,112617-3,40
